event_id,user_id,start_time,planners,location,price,rating,services,Prop-writer,recommended,vote_count,popularity
2059837219,3642324803,2012-10-18T23:30:00.003Z,Charlotte Davis,nepalgung,medium,3.5,Weddings,Charlotte Davis,0,80,6.80692
3302022697,3975206093,2012-12-04T00:00:00.001Z,Isaac Wilson,sira,high,4,Private Parties,Isaac Wilson,0,225,15.352807
95222610,708665138,2012-11-09T00:00:00.001Z,Mia Garcia,bardibas,high,4.5,Corporate Events,Mia Garcia,1,556,23.661071
1263083592,1007347480,2012-08-31T01:30:00.003Z,Oliver Thompson,mugu,medium,4,Weddings,Oliver Thompson,1,479,21.605533
847448590,3137081969,2012-11-26T03:30:00.003Z,Los Angeles,jumla,high,3.5,Awards events,Emily Hernandez,1,391,22.620125
1366335449,1294698325,2013-04-20T12:30:00.003Z,pickel,humla,medium,3.5,Weddings,William Rodriguez,1,366,18.587114
2593875755,4150140610,2012-11-30T21:00:00.002Z,Phoenix,mustang,low,4,Private Parties,Emma Martinez,0,487,24.657931
2579662896,3647864012,2012-11-24T18:00:00.003Z,Sorrento,pokhara,high,4.5,Corporate Events,Noah Davis,1,130,12.621769
3834096078,3476440521,2020-01-01T00:00:00.002Z,sonoma events,nepalgung,low,3.4,Weddings,Olivia Hernandez,1,380,21.08952
2093124256,517514445,2012-12-22T00:00:00.001Z,Philipsburg,sira,medium,3.5,Weddings,James Taylor,1,375,18.380176
1975214296,781585781,2012-11-29T21:30:00.003Z,Philadelphia,bardibas,high,4.2,Private Parties,Sophia Brown,1,368,18.877795
1835505558,1016098580,2012-10-07T02:00:00.003Z,washit,mugu,medium,4.1,Corporate Events,Liam Johnson,1,234,17.299333
1632751544,1426522332,2012-09-08T10:00:00.002Z,reange,jumla,low,3.5,Weddings,Sophie Smith,1,251,16.848899
1536697503,725266702,2012-11-08T00:00:00.003Z,Chapel Hill,humla,high,4,Weddings,Alexander Hernandez,1,797,21.547446
2403068738,613687941,2012-10-12T00:00:00.001Z,Mauston,mustang,low,4.5,Private Parties,Charlotte Davis,0,464,16.930969
1789989449,1098509207,2013-01-09T06:00:00.003Z,bulet,pokhara,medium,4,Corporate Events,Isaac Wilson,1,549,36.689223
2563401651,3598071768,2012-05-21T15:00:00.000Z,Vancouver,nepalgung,high,3.5,Weddings,Mia Garcia,1,692,28.350927
376189925,4252244266,2012-11-20T13:00:00.003Z,villas,sira,high,3.5,Weddings,Oliver Thompson,0,372,18.815442
3215772830,4083498051,2012-08-04T02:00:00.000Z,begorgar,bardibas,medium,3,Private Parties,Emily Hernandez,1,742,29.787135
2755694033,711497121,2012-12-15T21:00:00.003Z,Albuquerque,mugu,high,4.5,Corporate Events,William Rodriguez,0,204,8.927137
3368350052,1020819241,2012-08-18T03:00:00.003Z,Arlington,jumla,medium,3.4,Weddings,Emma Martinez,0,287,15.213484
38524330,881617516,2012-07-03T04:00:00.000Z,hill,humla,low,3.5,Weddings,Noah Davis,1,271,13.155999
2425868121,3832426265,2012-06-30T00:00:00.000Z,top,mustang,high,4.2,Private Parties,Olivia Hernandez,1,285,15.433244
1857725308,4185999054,2012-11-09T21:00:00.003Z,piece,pokhara,low,4.1,Corporate Events,James Taylor,0,109,5.762037
207098887,1240515743,2012-08-12T04:00:00.000Z,Hollywood,kalikot,medium,3,Weddings,Sophia Brown,1,487,22.736038
2618547501,1999363021,2012-10-20T14:30:00.003Z,naruto,sunsari,high,3.5,Weddings,Liam Johnson,0,1602,45.514031
404325670,44098316,2012-11-03T17:00:00.003Z,Toronto,Kampot,medium,3.5,Private Parties,Sophie Smith,0,371,18.676291
1356756236,1918590410,2012-08-26T01:00:00.003Z,candatorn,kathmandu,low,4,Corporate Events,Alexander Hernandez,1,274,14.376463
514011616,1768539776,2012-10-27T19:00:00.003Z,carrom,chitwan,high,4.5,Weddings,Charlotte Davis,0,166,14.298297
796822764,4235478695,2012-11-25T03:00:00.003Z,Crest Hill,birgung,low,4,Weddings,Isaac Wilson,1,592,27.018886
3442924375,3324266513,2012-08-22T03:00:00.003Z,Miami Beach,chitwan,medium,3.5,Private Parties,Mia Garcia,0,320,14.84856
4078921042,3686526729,2012-10-29T22:00:00.003Z,chesthill,parsa,high,3.5,Corporate Events,Oliver Thompson,1,1055,52.417529
2826742018,4120508790,2012-11-30T22:46:49.002Z,checkmate,balglung,high,4,Weddings,Emily Hernandez,0,224,15.406173
155557856,3214543653,2013-03-09T09:00:00.003Z,Sheffield,hetauda,medium,4.5,Weddings,William Rodriguez,1,110,6.523472
3071741653,813883609,2012-12-10T07:30:00.003Z,laslang,lalitpur,high,3.4,Private Parties,Emma Martinez,0,24,4.72629
1239551311,375876914,2012-08-03T00:00:00.000Z,Las Vegas,bara,medium,3.5,Corporate Events,Noah Davis,1,91,8.923215
1540632454,1065410499,2012-09-24T16:00:00.003Z,landoflod,japan,low,4.2,Weddings,Olivia Hernandez,0,10995,514.569956
3501516037,1900245709,2012-10-26T02:00:00.003Z,Miami Beach,india,high,4.1,Awards events,James Taylor,1,111,9.265672
2951513418,2939696577,2012-08-22T14:00:00.002Z,Fayetteville,china,low,3.5,Weddings,Sophia Brown,1,4469,87.53437
1843880228,934253914,2012-12-11T22:00:00.003Z,Pereira,galgi,medium,4,Private Parties,Liam Johnson,1,995,45.351617
2388147069,1733069841,2012-11-17T04:00:00.003Z,Asheville,galli,high,4.5,Corporate Events,Sophie Smith,1,579,13.43573
18215235,1905079423,2012-09-21T00:00:00.003Z,Atlanta,nepalgung,medium,4,Weddings,Alexander Hernandez,0,134,6.248309
301829251,2746451489,2012-10-13T19:00:00.003Z,Gilbertsville,sira,low,3.5,Weddings,Charlotte Davis,0,690,31.294717
1898037368,2305902318,2012-10-12T23:00:00.003Z,Clearwater,bardibas,high,3.5,Private Parties,Isaac Wilson,0,130,7.739276
2270102256,1055441237,2012-09-26T19:30:00.003Z,guungs,mugu,low,4,Corporate Events,Mia Garcia,1,388,19.694695
4014484701,3344985936,2012-10-17T00:00:00.003Z,lungss,jumla,medium,4.5,Weddings,Oliver Thompson,1,276,14.403696
1986267159,641912619,2012-09-22T18:00:00.003Z,London,humla,high,3.4,Weddings,Emily Hernandez,1,1658,1.551497
2474915261,3053278014,2012-11-04T05:00:00.003Z,SugarLand,mustang,high,3.5,Private Parties,William Rodriguez,1,1363,2.143764
1000096950,1434745018,2012-10-25T19:00:00.003Z,mamo,pokhara,medium,4.2,Corporate Events,Emma Martinez,0,178,12.29603
1035272527,3026659950,2013-03-08T22:00:00.003Z,Akron,nepalgung,high,4.1,Weddings,Noah Davis,1,1374,33.8473
3160799083,1018564374,2012-10-17T04:00:00.003Z,Altamonte Springs,sira,medium,3.5,Weddings,Olivia Hernandez,1,453,21.723897
746004244,1388567623,2012-10-31T01:00:00.003Z,mand,bardibas,low,4,Private Parties,James Taylor,1,535,31.791979
2948991861,3076890398,2012-10-13T04:00:00.003Z,madoi,mugu,high,4.5,Corporate Events,Sophia Brown,1,226,14.113066
3665853555,4235478695,2012-11-14T19:00:00.003Z,London,jumla,low,4,Weddings,Liam Johnson,1,1135,48.622278
2126360479,657882633,2012-10-27T19:00:00.003Z,hunt,humla,medium,3.5,Weddings,Sophie Smith,1,145,9.061866
3280118129,208532117,2012-10-18T19:00:00.003Z,desk,mustang,high,3.5,Private Parties,Alexander Hernandez,1,842,35.4763
3214231049,1733069841,2012-11-24T19:30:00.003Z,Dublin,pokhara,medium,3,Corporate Events,Charlotte Davis,0,381,23.438398
2963067539,3029409500,2012-11-24T14:00:00.003Z,drum,nepalgung,low,4.5,Weddings,Isaac Wilson,1,7927,138.133331
1706843515,2509951454,2012-11-15T08:00:00.003Z,dreake,sira,high,3.4,Weddings,Mia Garcia,1,1177,47.336034
2994761976,4185863978,2012-11-02T03:00:00.003Z,drake,bardibas,low,3.5,Private Parties,Oliver Thompson,0,1698,29.97224
3008421892,941664829,2012-11-22T18:39:22.002Z,,mugu,medium,4.2,Corporate Events,Emily Hernandez,1,1457,47.845589
3429068144,911998654,2012-09-27T23:00:00.003Z,Austin,jumla,high,4.1,Weddings,William Rodriguez,0,1022,48.507081
1980367212,2560826107,2012-09-28T00:00:00.001Z,,humla,high,3,Weddings,Emma Martinez,0,702,20.28119
3332224184,1817277614,2012-07-13T19:00:00.000Z,,mustang,medium,3.5,Private Parties,Noah Davis,1,1665,34.576913
2567718553,3954474781,2012-12-22T13:00:00.003Z,Niles,pokhara,high,4,Corporate Events,Olivia Hernandez,1,496,22.573237
1525403821,2579961268,2012-10-19T15:00:00.003Z,Fairview,kalikot,medium,4.5,Weddings,James Taylor,0,1129,36.194802
450237005,3271102461,2012-08-23T03:30:00.003Z,Missoula,sunsari,low,4,Weddings,Sophia Brown,1,2454,52.786917
3201578953,415464198,2013-07-31T15:00:00.002Z,,Kampot,high,3.5,Private Parties,Liam Johnson,0,1122,38.06168
1239807738,2597689396,2012-09-01T03:00:00.003Z,,kathmandu,low,3.5,Corporate Events,Sophie Smith,0,1019,19.830132
4109451679,3642324803,2012-08-11T02:00:00.000Z,Montreal,chitwan,medium,4,Weddings,Alexander Hernandez,1,2954,79.922059
1126460162,3975206093,2012-08-18T13:00:00.000Z,Teoloyucan,birgung,high,4.5,Awards events,Charlotte Davis,0,485,19.738215
3098082351,708665138,2012-11-03T05:00:00.003Z,Scottsdale,chitwan,medium,3.4,Weddings,Isaac Wilson,1,498,20.334629
864648986,1007347480,2012-12-07T01:00:00.003Z,Fresno,parsa,low,3.5,Private Parties,Mia Garcia,0,2525,80.581367
769548302,3137081969,2012-07-05T19:30:00.000Z,Austin,balglung,high,4.2,Corporate Events,Oliver Thompson,1,772,32.05145
2301288090,1294698325,2012-12-03T00:00:00.001Z,Treviglio,hetauda,low,4.1,Weddings,Emily Hernandez,0,210,15.064058
1843547516,4150140610,2012-10-14T17:00:00.003Z,Book Fair,lalitpur,medium,3.5,Weddings,William Rodriguez,1,529,21.272734
2486769057,3647864012,2012-09-28T20:00:00.003Z,Music Concert,bara,high,4,Private Parties,Emma Martinez,0,4949,79.754966
2259107837,3476440521,2012-11-11T04:00:00.003Z,Fashion Show,japan,high,4.5,Corporate Events,Noah Davis,1,254,13.191829
2753288679,517514445,2012-07-18T19:00:00.000Z,Food Festival,india,medium,4,Weddings,Olivia Hernandez,0,3948,50.622607
4023930600,781585781,2012-07-14T06:00:00.000Z,Movie Premiere,china,high,3.5,Weddings,James Taylor,1,458,22.787667
501314028,1016098580,2012-11-15T08:00:00.003Z,Technology Expo,galgi,medium,3.5,Private Parties,Sophia Brown,1,636,29.498304
684411144,1426522332,2012-08-15T19:30:00.000Z,Cultural Fair,galli,low,4,Corporate Events,Liam Johnson,1,735,25.400935
3350068575,725266702,2012-11-15T08:00:00.003Z,Street Parade,nepalgung,high,4.5,Weddings,Sophie Smith,1,256,17.231675
688307242,613687941,2012-11-12T01:30:00.003Z,Charity Gala,sira,low,3.4,Weddings,Alexander Hernandez,0,751,32.835777
2918988666,1098509207,2012-10-29T22:30:00.003Z,Outdoor Adventure,bardibas,medium,3.5,Private Parties,Charlotte Davis,0,461,17.097041
46930776,3598071768,2013-03-15T11:00:00.002Z,Community Event,mugu,high,4.2,Corporate Events,Isaac Wilson,0,254,14.414937
2433114557,4252244266,2012-10-14T17:00:00.003Z,Local Market,jumla,medium,4.1,Weddings,Mia Garcia,1,1633,45.856409
3614860500,4083498051,2012-11-22T02:00:00.003Z, Broozed & Broken-Boned,humla,low,3.5,Weddings,Oliver Thompson,1,120,7.027139
4043675568,711497121,2012-10-18T18:00:00.003Z,Street Art Festival,mustang,high,4,Private Parties,Emily Hernandez,1,658,32.657488
1791006714,1020819241,2012-07-26T11:00:00.000Z,Street Performances,pokhara,low,4.5,Corporate Events,William Rodriguez,1,236,12.46525
2704128184,881617516,2012-08-04T08:00:00.000Z,Beach Party,nepalgung,medium,4,Weddings,Emma Martinez,0,883,39.882276
3877594933,3832426265,2013-06-16T00:00:00.001Z,Music Festival,sira,high,3.5,Weddings,Noah Davis,1,881,39.395881
2024635530,4185999054,2012-10-13T00:00:00.003Z,Comic Con,bardibas,high,3.5,Private Parties,Olivia Hernandez,1,189,8.634954
2533212840,1240515743,2012-09-08T21:00:00.003Z,Street Food Festival,mugu,medium,3,Corporate Events,James Taylor,1,146,7.386394
320526920,1999363021,2012-07-04T22:00:00.000Z,Car Show,jumla,high,4.5,Weddings,Sophia Brown,1,188,8.802525
3768483386,44098316,2012-11-03T20:00:00.002Z,Science Fair,humla,medium,3.4,Weddings,Liam Johnson,1,251,10.449975
3260243095,1918590410,2012-08-05T00:00:00.000Z,Health Expo,mustang,low,3.5,Private Parties,Sophie Smith,1,374,23.700759
591048011,1768539776,2012-09-02T23:00:00.003Z,Summer Festival,pokhara,high,4.2,Corporate Events,Alexander Hernandez,1,1131,27.50916
4152358995,4235478695,2012-09-29T21:30:00.002Z,Art Exhibition,nepalgung,low,4.1,Weddings,Charlotte Davis,0,284,20.58862
2278244909,3324266513,2012-12-07T16:00:00.003Z,Movie Premiere,sira,medium,3,Weddings,Isaac Wilson,1,194,4.366488
3513599911,3686526729,2012-06-27T11:00:00.000Z,Music Concert,bardibas,high,3.5,Private Parties,Mia Garcia,1,438,18.927463
3890607081,4120508790,2012-11-19T01:26:27.002Z,Fashion Show,mugu,medium,4,Corporate Events,Oliver Thompson,0,303,15.274137
3948281695,3214543653,2012-11-22T04:30:00.003Z,Local Market,jumla,low,4.5,Weddings,Emily Hernandez,1,703,29.954302
910196085,813883609,2012-11-21T00:00:00.001Z,Street Parade,humla,high,4,Awards events,William Rodriguez,0,48,4.362535
2538439083,375876914,2013-01-13T00:00:00.001Z,Beach Party,mustang,low,3.5,Weddings,Emma Martinez,0,62,4.700024
2878363897,1065410499,2012-11-09T20:00:00.003Z,Music Festival,pokhara,medium,3.5,Private Parties,Noah Davis,1,134,12.340384
3524397386,1900245709,2012-11-04T00:00:00.001Z,Comic Con,kalikot,high,4,Corporate Events,Olivia Hernandez,1,316,14.808304
2109233260,2939696577,2012-12-21T16:30:00.003Z,Street Food Festival,sunsari,high,4.5,Weddings,James Taylor,0,91,9.27875
367292025,934253914,2012-12-01T20:00:00.003Z,Outdoor Adventure,Kampot,medium,3.4,Weddings,Sophia Brown,1,573,22.863516
670892108,1733069841,2012-09-28T10:00:00.003Z, Inc.,kathmandu,high,3.5,Private Parties,Liam Johnson,0,346,23.05451
1363599562,1905079423,2012-06-03T21:30:00.000Z,Science Fair,chitwan,medium,4.2,Corporate Events,Sophie Smith,0,395,23.962109
1971308807,2746451489,2012-12-16T18:00:00.003Z,Health Expo,birgung,low,4.1,Weddings,Alexander Hernandez,1,123,12.669778
372708290,2305902318,2012-07-21T15:00:00.000Z,Book Fair,chitwan,high,3.5,Weddings,Charlotte Davis,0,1528,67.169587
4040103238,1055441237,2012-08-13T22:00:00.000Z,Charity Gala,parsa,low,4,Private Parties,Isaac Wilson,1,2039,41.472404
2522264405,3344985936,2012-11-14T08:00:00.003Z,Food Festival,balglung,medium,4.5,Corporate Events,Mia Garcia,0,481,22.503935
249123341,641912619,2012-06-06T22:00:00.000Z,Street Art Festival,hetauda,high,4,Weddings,Oliver Thompson,1,1546,59.194915
1937282755,3053278014,2012-10-13T03:00:00.003Z,Movie Premiere,lalitpur,medium,3.5,Weddings,Emily Hernandez,0,327,22.894898
25766138,1434745018,2012-10-09T23:00:00.003Z,Music Concert,bara,low,3.5,Private Parties,William Rodriguez,1,407,18.600367
94139756,3026659950,2012-12-01T18:00:00.003Z,Fashion Show,japan,high,4,Corporate Events,Emma Martinez,0,629,30.515175
638752549,1018564374,2012-12-09T23:00:00.003Z,Art Exhibition,india,low,4.5,Weddings,Noah Davis,1,104,9.053456
461821474,1388567623,2012-12-15T17:00:00.003Z,Summer Festival,china,medium,3.4,Weddings,Olivia Hernandez,0,95,7.768223
2801865419,3076890398,2012-06-03T00:00:00.000Z,Art Exhibition,galgi,high,3.5,Private Parties,James Taylor,1,308,19.643365
1416915019,4235478695,2013-01-01T19:00:00.003Z,Music Concert,galli,high,4.2,Corporate Events,Sophia Brown,1,1432,45.565918
2252223613,657882633,2012-12-18T21:30:00.002Z,Movie Premiere,nepalgung,medium,4.1,Weddings,Liam Johnson,1,1300,57.374341
3175819236,208532117,2012-11-04T00:00:00.001Z,Local Market,sira,high,3.5,Weddings,Super Gals,1,113,8.41856
2013519290,1733069841,2012-10-15T01:00:00.003Z,Outdoor Adventure,bardibas,high,4,Private Parties,A Love Divided,0,1242,46.049902
3996571072,3029409500,2012-07-20T09:30:00.000Z,Music Festival,mugu,medium,4.5,Corporate Events,Short: International Release #2,0,526,23.9366
274783596,2509951454,2012-12-21T17:00:00.003Z,Street Parade,jumla,high,4,Weddings,Mikey and Nicky,0,1486,49.593978
1419735084,4185863978,2012-05-02T11:00:00.000Z,Street Food Festival,humla,medium,3.5,Weddings,Sharpe 4: Sharpe's Enemy,1,459,16.637642
622768449,941664829,2012-12-02T01:00:00.003Z,Outdoor Adventure,mustang,low,3.5,Private Parties,Mating Habits of the Earthbound Human,1,26,1.453765
209009003,911998654,2014-02-26T23:00:00.002Z,Comic Con,pokhara,high,3,Corporate Events,Gloria Estefan: Evolution Tour: Live in Miami,1,81,6.162872
3680158231,2560826107,2012-12-31T00:00:00.001Z,Science Fair,nepalgung,low,4.5,Weddings,Deep Cover,1,3795,73.944049
3931428544,1817277614,2012-12-12T10:00:00.002Z,Health Expo,sira,medium,3.4,Weddings,Cup Final,0,1702,38.306954
539740530,3954474781,2012-06-11T00:00:00.000Z,Charity Gala,bardibas,high,3.5,Private Parties,The Maldonado Miracle,1,832,26.251217
2898468358,2579961268,2012-10-20T03:00:00.003Z,Community Event,mugu,medium,4.2,Corporate Events,Ray,1,1386,30.780599
2503835851,3271102461,2012-12-29T19:00:00.002Z,Book Fair,jumla,low,4.1,Weddings,Monster-in-Law: Bonus Material,1,1013,25.41929
3596668357,415464198,2012-10-17T00:00:00.001Z,Movie Premiere,humla,high,3,Awards events,Discovering Australia,1,316,15.98212
22056281,2597689396,2012-12-06T20:00:00.003Z,Food Festival,mustang,low,3.5,Weddings,Reno 911: Season 2,1,771,40.072583
2067710285,3642324803,2012-11-04T07:00:00.003Z,Outdoor Adventure,pokhara,medium,4,Private Parties,Harsh Realm: The Complete Series,1,736,32.015477
2676974579,3975206093,2012-10-30T00:00:00.001Z,Street Art Festival,nepalgung,high,4.5,Corporate Events,Zakk Wylde's Black Label Society: Boozed,1,435,24.444186
3013377882,708665138,2012-10-27T13:00:00.003Z, Can You Spare a Dime?,sira,high,4,Weddings,The Bedford Incident,0,1307,40.06688
171938039,1007347480,2013-01-01T00:00:00.001Z,Street Parade,bardibas,medium,3.5,Weddings,Blue's Clues: Classic Clues,1,675,27.916284
2705809839,3137081969,2012-12-01T02:00:00.003Z,Art Exhibition,mugu,high,3.5,Private Parties,The Muse,1,278,15.20707
3615226130,1294698325,2012-06-30T13:00:00.000Z,Music Concert,jumla,medium,4,Corporate Events,Dersu Uzala,0,927,39.001682
2035585763,4150140610,2012-07-20T18:30:00.000Z,Fashion Show,humla,low,4.5,Weddings,Dangerous Minds,1,225,10.430832
543189876,517514445,2012-11-11T19:00:00.003Z,Local Market,mustang,high,3.4,Weddings,Bride and Prejudice,0,109,5.952527
1984679844,781585781,2012-10-26T20:00:00.003Z,Outdoor Adventure,pokhara,low,3.5,Private Parties,The Body,0,2436,94.815867
3807473703,1016098580,2012-04-20T18:30:00.000Z,Comic Con,kalikot,medium,4.2,Corporate Events,Out of Ireland: The Hit Songs and Artists of Irish Music,1,4056,67.298732
1974635237,1426522332,2013-07-19T02:00:00.002Z,Science Fair,sunsari,high,4.1,Weddings,Eat Drink Man Woman,1,1652,26.60772
3762734970,725266702,2012-10-28T02:00:00.003Z,Health Expo,Kampot,medium,3.5,Weddings,Diary of a Country Priest,0,909,28.803729
103590222,613687941,2012-11-25T20:00:00.003Z,Street Food Festival,kathmandu,low,4,Private Parties,Fascination,1,913,27.039636
773399280,1098509207,2012-11-09T02:00:00.003Z,Charity Gala,chitwan,high,4.5,Corporate Events,Hamlet,0,4697,68.87691
3340573405,3598071768,2012-11-23T00:00:00.001Z,Community Event,birgung,low,4,Weddings,Gargoyles,0,915,37.885022
1664835126,4252244266,2012-11-18T05:00:00.003Z,Book Fair,chitwan,medium,3.5,Weddings,Remedy,1,832,35.537397
1185803846,4083498051,2012-09-08T00:00:00.001Z,Movie Premiere,parsa,high,3.5,Private Parties,Benny Hill: Complete and Unadulterated: The Naughty Early Years: Set 1,0,923,38.125008
889564561,711497121,2012-08-18T00:00:00.003Z,Music Concert,balglung,high,4,Corporate Events,Animal Crackers,1,644,18.121404
374048142,1020819241,2012-12-10T00:00:00.003Z,Fashion Show,hetauda,medium,4.5,Weddings,Sense and Sensibility,0,2435,37.069253
2426388013,881617516,2013-11-23T08:00:00.002Z,Street Parade,lalitpur,high,3.4,Weddings,Too Young to Die,1,716,30.347332
1616708432,3832426265,2013-01-20T00:00:00.001Z,Street Food Festival,bara,medium,3.5,Private Parties,Santa Fe Trail,0,850,23.854701
2224639772,4185999054,2012-12-11T19:30:00.003Z,Outdoor Adventure,japan,low,4.2,Corporate Events,Buck Rogers,1,3319,52.380982
1301669091,1240515743,2012-06-20T02:00:00.000Z,Comic Con,india,high,4.1,Weddings,Angelina Ballerina: Friends Forever,0,1516,50.163785
1735709930,1999363021,2012-11-13T22:00:00.003Z,Summer Festival,china,low,3.5,Weddings,Dead Kennedys: In God We Trust,1,1813,43.849351
1149638753,44098316,2012-06-26T14:30:00.000Z,Art Exhibition,galgi,medium,4,Private Parties,R.E.M.: Road Movie,0,1650,45.318703
3827397292,1918590410,2012-11-24T00:00:00.003Z,Music Concert,galli,high,4.5,Corporate Events,Haven,1,277,16.368283
3534614322,1768539776,2012-06-28T19:00:00.000Z,Fashion Show,nepalgung,medium,4,Weddings,Earth 2: The Complete Series,1,854,38.616744
3868051210,4235478695,2012-11-18T00:00:00.001Z,Movie Premiere,sira,low,3.5,Weddings,String Cheese Incident: Live at the Fillmore,1,1652,65.90161
704788176,3324266513,2012-10-26T20:00:00.003Z,Street Food Festival,bardibas,high,3.5,Private Parties,A Hard Day's Night: Collector's Series,1,1630,45.220386
2861834535,3686526729,2012-11-17T14:19:13.002Z,Health Expo,mugu,low,3,Corporate Events,Comedian,0,548,17.457947
2215398706,4120508790,2012-04-21T14:00:00.000Z,Charity Gala,jumla,medium,4.5,Weddings,Satanis: The Devil's Mass / Sinthia: The Devil's Doll: Double Feature,0,213,10.755847
747554299,3214543653,2012-08-25T18:00:00.003Z, Jr.: A Historical Perspective,humla,high,3.4,Awards events,Don't Bother to Knock,0,909,38.629763
3490999933,813883609,2012-11-23T18:00:00.002Z,Outdoor Adventure,mustang,high,3.5,Weddings,Gojoe: Spirit War Chronicle,1,5.9,32.693093
826092517,375876914,2012-11-03T18:30:00.002Z,Food Festival,pokhara,medium,4.2,Private Parties,Giant Robo,1,399,18.806031
2296924167,1065410499,2012-06-23T19:00:00.000Z,Music Festival,nepalgung,high,4.1,Corporate Events,Taxi Zum Klo,1,632,32.233713
956755358,1900245709,2012-11-10T21:00:00.002Z,Street Parade,sira,medium,3,Weddings,Dodsworth,1,2443,37.990705
2305604511,2939696577,2012-10-20T18:00:00.002Z,Comic Con,bardibas,low,3.5,Weddings,Fear Of A Punk Planet,0,820,17.667826
1018847377,934253914,2012-11-16T05:00:00.003Z,Street Food Festival,mugu,high,4,Private Parties,Danielle Steel's Changes,1,193,9.225166
284092691,1733069841,2012-12-03T01:30:00.003Z,Outdoor Adventure,jumla,low,4.5,Corporate Events,The Night That Never Happened,1,1381,46.180421
2821614227,1905079423,2012-03-16T02:00:00.000Z,Movie Premiere,humla,medium,4,Weddings,Journeys with George,1,513,30.397496
3441297029,2746451489,2012-12-04T22:30:00.003Z,Music Concert,mustang,high,3.5,Weddings,Back to the Beach,1,2268,83.295796
1048852222,2305902318,2012-12-12T23:15:00.003Z,Community Event,pokhara,medium,3.5,Private Parties,Another Day in Paradise,1,509,23.935053
536760421,1055441237,2012-11-11T01:00:00.003Z,Summer Festival,nepalgung,low,4,Corporate Events,Where Are We?,1,4442,84.630969
1049220100,3344985936,2012-11-24T17:00:00.003Z,Art Exhibition,sira,high,4.5,Weddings,Backyardigans: It's Great to Be a Ghost,1,692,16.251204
3559843167,641912619,2012-08-25T11:00:00.002Z,Food Festival,bardibas,low,3.4,Weddings,River of No Return,0,106,9.894346
4071576342,3053278014,2012-10-18T22:30:00.003Z,Fashion Show,mugu,medium,3.5,Private Parties,Read Or Die,1,542,12.050755
1967264384,1434745018,2012-12-01T18:00:00.003Z,Local Market,jumla,high,4.2,Corporate Events,A Dangerous Man: Lawrence After Arabia,1,220,11.596207
3851452731,3026659950,2012-12-07T22:00:00.003Z,Outdoor Adventure,humla,high,4.1,Weddings,Fallen,0,3239,53.02787
3755605745,1018564374,2012-07-06T00:00:00.000Z,Street Parade,mustang,medium,3.5,Weddings,Scarecrow,1,276,14.382253
2028799780,1388567623,2012-10-28T02:00:00.003Z,Music Concert,pokhara,high,4,Private Parties,Midsomer Murders: A Tale of Two Hamlets,0,1567,43.450266
4172033582,3076890398,2012-11-02T17:30:00.002Z,Street Food Festival,kalikot,medium,4.5,Corporate Events,Hercules,0,451,16.871194
2321079855,4235478695,2012-06-29T19:00:00.000Z,Outdoor Adventure,sunsari,low,4,Weddings,Screw Loose,1,938,42.526529
3077306146,657882633,2012-07-06T02:00:00.000Z,Comic Con,Kampot,high,3.5,Weddings,The Pagemaster,1,755,34.890999
1334598769,208532117,2013-11-23T22:00:00.002Z,Movie Premiere,kathmandu,low,3.5,Private Parties,Dave Chappelle: For What It's Worth,0,267,18.186026
8800310,1733069841,2012-09-01T20:00:00.003Z,Music Concert,chitwan,medium,4,Corporate Events,Brother,1,223,13.576765
2439659702,3029409500,2012-08-25T21:00:00.003Z,Fashion Show,birgung,high,4.5,Weddings,The Duel at Silver Creek,0,395,19.434672
345032114,2509951454,2012-04-29T21:00:00.000Z,Art Exhibition,chitwan,medium,3.4,Weddings,Sex and the Teenage Mind,0,1506,62.925175
3596511766,4185863978,2012-08-18T20:00:00.003Z,Summer Festival,parsa,low,3.5,Private Parties,The Cincinnati Kid,1,1067,32.927994
2359059226,941664829,2012-12-11T01:00:00.003Z,Music Concert,balglung,high,4.2,Corporate Events,Aap Mujhe Achche Lagne Lage,0,203,14.837288
1831375037,911998654,2012-06-30T20:30:00.000Z,New York,hetauda,low,4.1,Weddings,Henry Fool,1,1611,39.920035
3468776735,2560826107,2012-12-24T19:00:00.002Z,upside,lalitpur,medium,3.5,Weddings,Explosive Dance,0,582,28.725621
2579099444,1817277614,2013-01-05T03:00:00.003Z,Milwaukee,bara,medium,4,Private Parties,Richard Rodgers: The Sweetest Sounds,1,817,20.566554
1173568395,3954474781,2012-06-29T13:00:00.000Z,Magdeburg,japan,high,4.5,Corporate Events,My Favorite Wife,0,434,20.333953
1985674305,2579961268,2012-08-18T19:30:00.000Z,Maumee,india,high,4,Weddings,Fahrenheit 451,1,652,33.98637
208543108,3271102461,2013-04-28T08:00:00.002Z,downdown,china,medium,3.5,Awards events,I Capture the Castle,0,1417,42.472324
1628587864,415464198,2012-07-21T15:00:00.000Z,Amsterdam,galgi,high,3.5,Weddings,Rhyme & Reason,1,255,15.931084
3566672382,2597689396,2013-06-30T09:00:00.002Z,hiade,galli,medium,3,Private Parties,Blankman,0,1267,29.880122
4290834741,3642324803,2012-05-15T19:00:00.000Z,lungdd,nepalgung,low,4.5,Corporate Events,Lost in Space: Season 2: Vol. 1,1,750,28.803802
2270982980,3975206093,2012-09-19T00:00:00.003Z,Austin,sira,high,3.4,Weddings,World Cup Soccer Highlights: 1966-1974,1,298,14.993459
